"Problem","Planner","Run","Success?","Plan Length","Nodes Visited","Nodes Generated","Time (ms)"
"fantasy_two","EFS rp",7,true,5,14347,95109,199316
"fantasy_two","EFS rp",8,true,5,14350,95154,6195
"fantasy_two","EFS rp",9,true,5,14349,95142,6850
"fantasy_two","EFS rp",10,true,5,14347,95111,6528
"fantasy_two","EFS h+ + pruning ",1,true,6,1307,16621,818
"fantasy_two","EFS h+ + pruning ",2,true,6,1307,16621,885
"fantasy_two","EFS h+ + pruning ",3,true,6,1307,16621,1032
"fantasy_two","EFS h+ + pruning ",4,true,6,1307,16621,1469
"fantasy_two","EFS h+ + pruning ",5,true,6,1299,16424,1495
"fantasy_two","EFS h+ + pruning ",6,true,6,1307,16621,1374
"fantasy_two","EFS h+ + pruning ",7,true,6,1307,16621,1444
"fantasy_two","EFS h+ + pruning ",8,true,6,1307,16621,1467
"fantasy_two","EFS h+ + pruning ",9,true,6,1307,16621,1507
"fantasy_two","EFS h+ + pruning ",10,true,6,1307,16621,1457
"fantasy_two","EFS h_max + pruning ",1,true,5,842,16195,1500
"fantasy_two","EFS h_max + pruning ",2,true,5,842,16195,1694
"fantasy_two","EFS h_max + pruning ",3,true,5,842,16195,1536
"fantasy_two","EFS h_max + pruning ",4,true,5,842,16195,1503
"fantasy_two","EFS h_max + pruning ",5,true,5,842,16195,1514
"fantasy_two","EFS h_max + pruning ",6,true,5,842,16195,1561
"fantasy_two","EFS h_max + pruning ",7,true,5,842,16195,1543
"fantasy_two","EFS h_max + pruning ",8,true,5,842,16195,1033
"fantasy_two","EFS h_max + pruning ",9,true,5,842,16195,1096
"fantasy_two","EFS h_max + pruning ",10,true,5,842,16195,1162
"fantasy_two","EFS rp + pruning ",1,true,5,3295,39694,3255
"fantasy_two","EFS rp + pruning ",2,true,5,3288,39647,3921
"fantasy_two","EFS rp + pruning ",3,true,5,3291,39676,3907
"fantasy_two","EFS rp + pruning ",4,true,5,3291,39676,3954
"fantasy_two","EFS rp + pruning ",5,true,5,3340,40314,4091
"fantasy_two","EFS rp + pruning ",6,true,5,3288,39647,4011
"fantasy_two","EFS rp + pruning ",7,true,5,3288,39647,3752
"fantasy_two","EFS rp + pruning ",8,true,5,3291,39676,3907
"fantasy_two","EFS rp + pruning ",9,true,5,3291,39676,2968
"fantasy_two","EFS rp + pruning ",10,true,5,3288,39647,3075
"fantasy_two","GFS h+",1,true,6,1313,18745,1000
"fantasy_two","GFS h+",2,true,6,1313,18745,1048
"fantasy_two","GFS h+",3,true,6,1313,18745,1085
"fantasy_two","GFS h+",4,true,6,1313,18745,946
"fantasy_two","GFS h+",5,true,6,1313,18745,959
"fantasy_two","GFS h+",6,true,6,1313,18745,1029
"fantasy_two","GFS h+",7,true,6,1313,18745,1405
"fantasy_two","GFS h+",8,true,6,1313,18745,1448
"fantasy_two","GFS h+",9,true,6,1313,18745,1556
"fantasy_two","GFS h+",10,true,6,1313,18745,1372
"fantasy_two","GFS h_max",1,true,5,892,13030,1063
"fantasy_two","GFS h_max",2,true,5,892,13030,889
"fantasy_two","GFS h_max",3,true,5,892,13030,1035
"fantasy_two","GFS h_max",4,true,5,892,13030,967
"fantasy_two","GFS h_max",5,true,5,892,13030,1111
"fantasy_two","GFS h_max",6,true,5,892,13030,955
"fantasy_two","GFS h_max",7,true,5,892,13030,1079
"fantasy_two","GFS h_max",8,true,5,892,13030,1063
"fantasy_two","GFS h_max",9,true,5,892,13030,1080
"fantasy_two","GFS h_max",10,true,5,892,13030,1035
"fantasy_two","GFS rp",1,true,5,2132,29174,2220
"fantasy_two","GFS rp",2,true,5,2139,29269,2132
"fantasy_two","GFS rp",3,true,5,2141,29288,2207
"fantasy_two","GFS rp",4,true,5,2143,29324,2094
"fantasy_two","GFS rp",5,true,5,2140,29279,2185
"fantasy_two","GFS rp",6,true,5,2137,29233,2182
"fantasy_two","GFS rp",7,true,5,2139,29269,2326
"fantasy_two","GFS rp",8,true,5,2141,29288,2086
"fantasy_two","GFS rp",9,true,5,2141,29288,2923
"fantasy_two","GFS rp",10,true,5,2139,29269,2749
"fantasy_two","GFS h+ + pruning ",1,true,6,262,5033,570
"fantasy_two","GFS h+ + pruning ",2,true,6,262,5033,512
"fantasy_two","GFS h+ + pruning ",3,true,6,262,5033,589
"fantasy_two","GFS h+ + pruning ",4,true,6,262,5033,631
"fantasy_two","GFS h+ + pruning ",5,true,6,262,5033,637
"fantasy_two","GFS h+ + pruning ",6,true,6,262,5033,615
"fantasy_two","GFS h+ + pruning ",7,true,6,262,5033,561
"fantasy_two","GFS h+ + pruning ",8,true,6,262,5033,582
"fantasy_two","GFS h+ + pruning ",9,true,6,262,5033,584
"fantasy_two","GFS h+ + pruning ",10,true,6,262,5033,591
"fantasy_two","GFS h_max + pruning ",1,true,5,464,8075,1030
"fantasy_two","GFS h_max + pruning ",2,true,5,464,8075,1077
"fantasy_two","GFS h_max + pruning ",3,true,5,464,8075,1010
"fantasy_two","GFS h_max + pruning ",4,true,5,464,8075,1027
"fantasy_two","GFS h_max + pruning ",5,true,5,464,8075,1058
"fantasy_two","GFS h_max + pruning ",6,true,5,464,8075,1088
"fantasy_two","GFS h_max + pruning ",7,true,5,464,8075,1088
"fantasy_two","GFS h_max + pruning ",8,true,5,464,8075,1106
"fantasy_two","GFS h_max + pruning ",9,true,5,464,8075,1077
"fantasy_two","GFS h_max + pruning ",10,true,5,464,8075,1070
"fantasy_two","GFS rp + pruning ",1,true,5,558,9726,996
"fantasy_two","GFS rp + pruning ",2,true,5,555,9697,915
"fantasy_two","GFS rp + pruning ",3,true,5,556,9688,991
"fantasy_two","GFS rp + pruning ",4,true,5,558,9726,923
"fantasy_two","GFS rp + pruning ",5,true,5,557,9753,963
"fantasy_two","GFS rp + pruning ",6,true,5,553,9659,-191538
"fantasy_two","GFS rp + pruning ",7,true,5,555,9697,1526
"fantasy_two","GFS rp + pruning ",8,true,5,556,9688,1520
"fantasy_two","GFS rp + pruning ",9,true,5,556,9688,1464
"fantasy_two","GFS rp + pruning ",10,true,5,555,9697,1491
"space_three","BFS",1,true,3,20,214,5
"space_three","BFS",2,true,3,20,214,6
"space_three","BFS",3,true,3,20,214,5
"space_three","BFS",4,true,3,19,213,6
"space_three","BFS",5,true,3,19,213,5
"space_three","BFS",6,true,3,19,213,7
"space_three","BFS",7,true,3,19,213,6
"space_three","BFS",8,true,3,19,213,7
"space_three","BFS",9,true,3,19,213,6
"space_three","BFS",10,true,3,19,213,5
"space_three","BFS prune",1,true,3,16,207,10
"space_three","BFS prune",2,true,3,16,207,11
"space_three","BFS prune",3,true,3,16,207,12
"space_three","BFS prune",4,true,3,16,207,10
"space_three","BFS prune",5,true,3,16,207,10
"space_three","BFS prune",6,true,3,16,207,9
"space_three","BFS prune",7,true,3,16,207,12
"space_three","BFS prune",8,true,3,16,207,11
"space_three","BFS prune",9,true,3,16,207,10
"space_three","BFS prune",10,true,3,16,207,10
"space_three","A* h+",1,true,3,27,282,13
"space_three","A* h+",2,true,3,27,282,14
"space_three","A* h+",3,true,3,27,282,15
"space_three","A* h+",4,true,3,27,282,14
"space_three","A* h+",5,true,3,27,282,12
"space_three","A* h+",6,true,3,27,282,13
"space_three","A* h+",7,true,3,27,282,9
"space_three","A* h+",8,true,3,27,282,14
"space_three","A* h+",9,true,3,27,282,14
"space_three","A* h+",10,true,3,27,282,13
"space_three","A* h_max",1,true,3,27,281,11
"space_three","A* h_max",2,true,3,27,281,10
"space_three","A* h_max",3,true,3,27,281,14
"space_three","A* h_max",4,true,3,27,281,11
"space_three","A* h_max",5,true,3,27,281,14
"space_three","A* h_max",6,true,3,27,281,11
"space_three","A* h_max",7,true,3,27,281,12
"space_three","A* h_max",8,true,3,27,281,11
"space_three","A* h_max",9,true,3,27,281,11
"space_three","A* h_max",10,true,3,27,281,14
"space_three","A* rp",1,true,3,112,1765,50
"space_three","A* rp",2,true,3,13,82,4
"space_three","A* rp",3,true,3,112,1765,52
"space_three","A* rp",4,true,3,112,1765,42
"space_three","A* rp",5,true,3,105,1646,44
"space_three","A* rp",6,true,3,13,82,4
"space_three","A* rp",7,true,3,13,82,5
"space_three","A* rp",8,true,3,105,1646,52
"space_three","A* rp",9,true,3,105,1646,46
"space_three","A* rp",10,true,3,112,1765,50
"space_three","A* h+ + pruning ",1,true,3,27,295,20
"space_three","A* h+ + pruning ",2,true,3,27,295,20
"space_three","A* h+ + pruning ",3,true,3,27,295,16
"space_three","A* h+ + pruning ",4,true,3,27,295,21
"space_three","A* h+ + pruning ",5,true,3,27,295,22
"space_three","A* h+ + pruning ",6,true,3,27,295,21
"space_three","A* h+ + pruning ",7,true,3,27,295,20
"space_three","A* h+ + pruning ",8,true,3,27,295,18
"space_three","A* h+ + pruning ",9,true,3,27,295,22
"space_three","A* h+ + pruning ",10,true,3,27,295,17
"space_three","A* h_max + pruning ",1,true,3,27,294,21
"space_three","A* h_max + pruning ",2,true,3,27,294,21
"space_three","A* h_max + pruning ",3,true,3,27,294,22
"space_three","A* h_max + pruning ",4,true,3,27,294,18
"space_three","A* h_max + pruning ",5,true,3,27,294,19
"space_three","A* h_max + pruning ",6,true,3,27,294,21
"space_three","A* h_max + pruning ",7,true,3,27,294,18
"space_three","A* h_max + pruning ",8,true,3,27,294,19
"space_three","A* h_max + pruning ",9,true,3,27,294,18
"space_three","A* h_max + pruning ",10,true,3,27,294,22
"space_three","A* rp + pruning ",1,true,3,92,928,64
"space_three","A* rp + pruning ",2,true,3,11,81,5
"space_three","A* rp + pruning ",3,true,3,92,928,63
"space_three","A* rp + pruning ",4,true,3,92,928,59
"space_three","A* rp + pruning ",5,true,3,89,875,62
"space_three","A* rp + pruning ",6,true,3,11,81,6
"space_three","A* rp + pruning ",7,true,3,11,81,5
"space_three","A* rp + pruning ",8,true,3,89,875,55
"space_three","A* rp + pruning ",9,true,3,89,875,65
"space_three","A* rp + pruning ",10,true,3,92,928,60
"space_three","EFS h+",1,true,3,21,132,6
"space_three","EFS h+",2,true,3,21,132,7
"space_three","EFS h+",3,true,3,21,132,5
"space_three","EFS h+",4,true,3,21,132,4
"space_three","EFS h+",5,true,3,21,132,6
"space_three","EFS h+",6,true,3,21,132,6
"space_three","EFS h+",7,true,3,21,132,5
"space_three","EFS h+",8,true,3,21,132,6
"space_three","EFS h+",9,true,3,21,132,6
"space_three","EFS h+",10,true,3,21,132,6
"space_three","EFS h_max",1,true,3,14,120,7
"space_three","EFS h_max",2,true,3,14,120,5
"space_three","EFS h_max",3,true,3,14,120,6
"space_three","EFS h_max",4,true,3,14,120,6
"space_three","EFS h_max",5,true,3,14,120,6
"space_three","EFS h_max",6,true,3,14,120,6
"space_three","EFS h_max",7,true,3,14,120,6
"space_three","EFS h_max",8,true,3,14,120,5
"space_three","EFS h_max",9,true,3,14,120,7
"space_three","EFS h_max",10,true,3,14,120,6
"space_three","EFS rp",1,true,3,16,170,7
"space_three","EFS rp",2,true,3,13,84,4
"space_three","EFS rp",3,true,3,16,170,7
"space_three","EFS rp",4,true,3,16,170,6
"space_three","EFS rp",5,true,3,16,170,7
"space_three","EFS rp",6,true,3,13,84,4
"space_three","EFS rp",7,true,3,13,84,5
"space_three","EFS rp",8,true,3,16,170,8
"space_three","EFS rp",9,true,3,16,170,6
"space_three","EFS rp",10,true,3,16,170,6
"space_three","EFS h+ + pruning ",1,true,3,14,126,7
"space_three","EFS h+ + pruning ",2,true,3,14,126,6
"space_three","EFS h+ + pruning ",3,true,3,14,126,8
"space_three","EFS h+ + pruning ",4,true,3,14,126,6
"space_three","EFS h+ + pruning ",5,true,3,14,126,8
"space_three","EFS h+ + pruning ",6,true,3,14,126,7
"space_three","EFS h+ + pruning ",7,true,3,14,126,7
"space_three","EFS h+ + pruning ",8,true,3,14,126,7
"space_three","EFS h+ + pruning ",9,true,3,14,126,8
"space_three","EFS h+ + pruning ",10,true,3,14,126,6
"space_three","EFS h_max + pruning ",1,true,3,14,122,10
"space_three","EFS h_max + pruning ",2,true,3,14,122,8
"space_three","EFS h_max + pruning ",3,true,3,14,122,8
"space_three","EFS h_max + pruning ",4,true,3,14,122,8
"space_three","EFS h_max + pruning ",5,true,3,14,122,9
"space_three","EFS h_max + pruning ",6,true,3,14,122,7
"space_three","EFS h_max + pruning ",7,true,3,14,122,8
"space_three","EFS h_max + pruning ",8,true,3,14,122,8
"space_three","EFS h_max + pruning ",9,true,3,14,122,7
"space_three","EFS h_max + pruning ",10,true,3,14,122,6
"space_three","EFS rp + pruning ",1,true,3,14,126,9
"space_three","EFS rp + pruning ",2,true,3,8,79,6
"space_three","EFS rp + pruning ",3,true,3,14,126,9
"space_three","EFS rp + pruning ",4,true,3,14,126,9
"space_three","EFS rp + pruning ",5,true,3,14,126,7
"space_three","EFS rp + pruning ",6,true,3,8,79,4
"space_three","EFS rp + pruning ",7,true,3,8,79,5
"space_three","EFS rp + pruning ",8,true,3,14,126,7
"space_three","EFS rp + pruning ",9,true,3,14,126,10
"space_three","EFS rp + pruning ",10,true,3,14,126,10
"space_three","GFS h+",1,true,3,27,135,7
"space_three","GFS h+",2,true,3,27,135,6
"space_three","GFS h+",3,true,3,27,135,8
"space_three","GFS h+",4,true,3,27,135,6
"space_three","GFS h+",5,true,3,27,135,6
"space_three","GFS h+",6,true,3,27,135,6
"space_three","GFS h+",7,true,3,27,135,5
"space_three","GFS h+",8,true,3,27,135,6
"space_three","GFS h+",9,true,3,27,135,6
"space_three","GFS h+",10,true,3,27,135,5
"space_three","GFS h_max",1,true,3,19,132,6
"space_three","GFS h_max",2,true,3,19,132,6
"space_three","GFS h_max",3,true,3,19,132,7
"space_three","GFS h_max",4,true,3,19,132,5
"space_three","GFS h_max",5,true,3,19,132,4
"space_three","GFS h_max",6,true,3,19,132,5
"space_three","GFS h_max",7,true,3,19,132,6
"space_three","GFS h_max",8,true,3,19,132,6
"space_three","GFS h_max",9,true,3,19,132,6
"space_three","GFS h_max",10,true,3,19,132,5
"space_three","GFS rp",1,true,4,90,788,23
"space_three","GFS rp",2,true,3,6,54,3
"space_three","GFS rp",3,true,4,89,764,25
"space_three","GFS rp",4,true,4,89,764,23
"space_three","GFS rp",5,true,4,89,764,23
"space_three","GFS rp",6,true,3,6,54,3
"space_three","GFS rp",7,true,3,6,54,2
"space_three","GFS rp",8,true,4,90,788,24
"space_three","GFS rp",9,true,4,89,764,30
"space_three","GFS rp",10,true,4,89,764,25
"space_three","GFS h+ + pruning ",1,true,3,24,138,10
"space_three","GFS h+ + pruning ",2,true,3,24,138,13
"space_three","GFS h+ + pruning ",3,true,3,24,138,9
"space_three","GFS h+ + pruning ",4,true,3,24,138,9
"space_three","GFS h+ + pruning ",5,true,3,24,138,10
"space_three","GFS h+ + pruning ",6,true,3,24,138,8
"space_three","GFS h+ + pruning ",7,true,3,24,138,9
"space_three","GFS h+ + pruning ",8,true,3,24,138,10
"space_three","GFS h+ + pruning ",9,true,3,24,138,9
"space_three","GFS h+ + pruning ",10,true,3,24,138,5
"space_three","GFS h_max + pruning ",1,true,3,19,138,9
"space_three","GFS h_max + pruning ",2,true,3,19,138,10
"space_three","GFS h_max + pruning ",3,true,3,19,138,7
"space_three","GFS h_max + pruning ",4,true,3,19,138,10
"space_three","GFS h_max + pruning ",5,true,3,19,138,9
"space_three","GFS h_max + pruning ",6,true,3,19,138,9
"space_three","GFS h_max + pruning ",7,true,3,19,138,9
"space_three","GFS h_max + pruning ",8,true,3,19,138,10
"space_three","GFS h_max + pruning ",9,true,3,19,138,11
"space_three","GFS h_max + pruning ",10,true,3,19,138,8
"space_three","GFS rp + pruning ",1,true,3,72,639,48
"space_three","GFS rp + pruning ",2,true,3,6,56,4
"space_three","GFS rp + pruning ",3,true,3,72,639,44
"space_three","GFS rp + pruning ",4,true,3,72,639,42
"space_three","GFS rp + pruning ",5,true,3,72,639,40
"space_three","GFS rp + pruning ",6,true,3,6,56,5
"space_three","GFS rp + pruning ",7,true,3,6,56,5
"space_three","GFS rp + pruning ",8,true,3,72,639,39
"space_three","GFS rp + pruning ",9,true,3,72,639,51
"space_three","GFS rp + pruning ",10,true,3,72,639,60
"space_four","BFS",1,true,5,137,1756,32
"space_four","BFS",2,true,5,130,1677,29
"space_four","BFS",3,true,5,137,1758,28
"space_four","BFS",4,true,5,126,1606,32
"space_four","BFS",5,true,5,119,1527,28
"space_four","BFS",6,true,5,119,1527,30
"space_four","BFS",7,true,5,126,1608,34
"space_four","BFS",8,true,5,119,1527,25
"space_four","BFS",9,true,5,119,1527,27
"space_four","BFS",10,true,5,126,1606,24
"space_four","BFS prune",1,true,5,94,1202,50
"space_four","BFS prune",2,true,5,87,1127,58
"space_four","BFS prune",3,true,5,94,1204,49
"space_four","BFS prune",4,true,5,90,1139,51
"space_four","BFS prune",5,true,5,83,1064,54
"space_four","BFS prune",6,true,5,83,1064,45
"space_four","BFS prune",7,true,5,90,1141,54
"space_four","BFS prune",8,true,5,83,1064,82
"space_four","BFS prune",9,true,5,83,1064,55
"space_four","BFS prune",10,true,5,90,1139,44
"space_four","A* h+",1,true,5,51,460,24
"space_four","A* h+",2,true,5,51,460,19
"space_four","A* h+",3,true,5,51,460,22
"space_four","A* h+",4,true,5,49,442,16
"space_four","A* h+",5,true,5,49,442,17
"space_four","A* h+",6,true,5,49,442,20
"space_four","A* h+",7,true,5,49,442,22
"space_four","A* h+",8,true,5,49,442,21
"space_four","A* h+",9,true,5,49,442,23
"space_four","A* h+",10,true,5,49,442,15
"space_four","A* h_max",1,true,5,51,456,21
"space_four","A* h_max",2,true,5,51,456,23
"space_four","A* h_max",3,true,5,51,456,33
"space_four","A* h_max",4,true,5,49,438,21
"space_four","A* h_max",5,true,5,49,438,19
"space_four","A* h_max",6,true,5,49,438,20
"space_four","A* h_max",7,true,5,49,438,21
"space_four","A* h_max",8,true,5,49,438,20
"space_four","A* h_max",9,true,5,49,438,23
"space_four","A* h_max",10,true,5,49,438,18
"space_four","A* rp",1,true,6,3974,33782,1035
"space_four","A* rp",2,true,6,4397,39687,1112
"space_four","A* rp",3,true,6,3974,33782,1041
"space_four","A* rp",4,true,6,3968,33653,963
"space_four","A* rp",5,true,6,3778,32671,1038
"space_four","A* rp",6,true,6,4173,38347,1144
"space_four","A* rp",7,true,6,4169,38211,1173
"space_four","A* rp",8,true,6,3770,32415,1076
"space_four","A* rp",9,true,6,3774,32551,1158
"space_four","A* rp",10,true,6,3972,33773,1244
"space_four","A* h+ + pruning ",1,true,5,52,470,34
"space_four","A* h+ + pruning ",2,true,5,52,470,27
"space_four","A* h+ + pruning ",3,true,5,52,470,33
"space_four","A* h+ + pruning ",4,true,5,50,450,36
"space_four","A* h+ + pruning ",5,true,5,50,450,32
"space_four","A* h+ + pruning ",6,true,5,50,450,97
"space_four","A* h+ + pruning ",7,true,5,50,450,37
"space_four","A* h+ + pruning ",8,true,5,50,450,29
"space_four","A* h+ + pruning ",9,true,5,50,450,43
"space_four","A* h+ + pruning ",10,true,5,50,450,37
"space_four","A* h_max + pruning ",1,true,5,52,464,100
"space_four","A* h_max + pruning ",2,true,5,52,464,45
"space_four","A* h_max + pruning ",3,true,5,52,464,38
"space_four","A* h_max + pruning ",4,true,5,50,444,26
"space_four","A* h_max + pruning ",5,true,5,50,444,36
"space_four","A* h_max + pruning ",6,true,5,50,444,41
"space_four","A* h_max + pruning ",7,true,5,50,444,44
"space_four","A* h_max + pruning ",8,true,5,50,444,53
"space_four","A* h_max + pruning ",9,true,5,50,444,29
"space_four","A* h_max + pruning ",10,true,5,50,444,36
"space_four","A* rp + pruning ",1,true,6,827,7211,274
"space_four","A* rp + pruning ",2,true,6,916,8136,277
"space_four","A* rp + pruning ",3,true,6,827,7211,272
"space_four","A* rp + pruning ",4,true,6,823,7052,268
"space_four","A* rp + pruning ",5,true,6,857,7518,322
"space_four","A* rp + pruning ",6,true,6,921,8229,332
"space_four","A* rp + pruning ",7,true,6,917,8045,793
"space_four","A* rp + pruning ",8,true,6,837,6980,737
"space_four","A* rp + pruning ",9,true,6,847,7284,775
"space_four","A* rp + pruning ",10,true,6,827,7212,720
"space_four","EFS h+",1,true,5,214,1120,40
"space_four","EFS h+",2,true,5,214,1120,40
"space_four","EFS h+",3,true,5,214,1120,39
"space_four","EFS h+",4,true,5,209,1080,37
"space_four","EFS h+",5,true,5,209,1080,37
"space_four","EFS h+",6,true,5,209,1080,26
"space_four","EFS h+",7,true,5,209,1080,42
"space_four","EFS h+",8,true,5,209,1080,37
"space_four","EFS h+",9,true,5,209,1080,34
"space_four","EFS h+",10,true,5,209,1080,38
"space_four","EFS h_max",1,true,5,100,924,33
"space_four","EFS h_max",2,true,5,100,924,39
"space_four","EFS h_max",3,true,5,100,924,37
"space_four","EFS h_max",4,true,5,95,884,25
"space_four","EFS h_max",5,true,5,95,884,27
"space_four","EFS h_max",6,true,5,95,884,31
"space_four","EFS h_max",7,true,5,95,884,29
"space_four","EFS h_max",8,true,5,95,884,23
"space_four","EFS h_max",9,true,5,95,884,33
"space_four","EFS h_max",10,true,5,95,884,35
"space_four","EFS rp",1,true,6,1026,5736,175
"space_four","EFS rp",2,true,6,1026,5738,162
"space_four","EFS rp",3,true,6,1026,5736,171
"space_four","EFS rp",4,true,6,1024,5727,186
"space_four","EFS rp",5,true,6,1024,5727,146
"space_four","EFS rp",6,true,6,1024,5729,162
"space_four","EFS rp",7,true,6,1024,5729,153
"space_four","EFS rp",8,true,6,1024,5727,232
"space_four","EFS rp",9,true,6,1024,5727,228
"space_four","EFS rp",10,true,6,1024,5727,224
"space_four","EFS h+ + pruning ",1,true,5,167,987,54
"space_four","EFS h+ + pruning ",2,true,5,167,987,83
"space_four","EFS h+ + pruning ",3,true,5,167,987,44
"space_four","EFS h+ + pruning ",4,true,5,163,947,46
"space_four","EFS h+ + pruning ",5,true,5,163,947,51
"space_four","EFS h+ + pruning ",6,true,5,163,947,40
"space_four","EFS h+ + pruning ",7,true,5,163,947,51
"space_four","EFS h+ + pruning ",8,true,5,163,947,40
"space_four","EFS h+ + pruning ",9,true,5,163,947,45
"space_four","EFS h+ + pruning ",10,true,5,163,947,53
"space_four","EFS h_max + pruning ",1,true,5,77,846,47
"space_four","EFS h_max + pruning ",2,true,5,77,846,52
"space_four","EFS h_max + pruning ",3,true,5,77,846,44
"space_four","EFS h_max + pruning ",4,true,5,73,806,46
"space_four","EFS h_max + pruning ",5,true,5,73,806,36
"space_four","EFS h_max + pruning ",6,true,5,73,806,35
"space_four","EFS h_max + pruning ",7,true,5,73,806,44
"space_four","EFS h_max + pruning ",8,true,5,73,806,33
"space_four","EFS h_max + pruning ",9,true,5,73,806,37
"space_four","EFS h_max + pruning ",10,true,5,73,806,34
"space_four","EFS rp + pruning ",1,true,6,171,1114,62
"space_four","EFS rp + pruning ",2,true,6,171,1114,56
"space_four","EFS rp + pruning ",3,true,6,171,1114,69
"space_four","EFS rp + pruning ",4,true,6,171,1115,56
"space_four","EFS rp + pruning ",5,true,6,171,1115,51
"space_four","EFS rp + pruning ",6,true,6,171,1115,77
"space_four","EFS rp + pruning ",7,true,6,171,1115,59
"space_four","EFS rp + pruning ",8,true,6,171,1115,57
"space_four","EFS rp + pruning ",9,true,6,171,1115,60
"space_four","EFS rp + pruning ",10,true,6,171,1115,61
"space_four","GFS h+",1,true,5,54,322,20
"space_four","GFS h+",2,true,5,54,322,20
"space_four","GFS h+",3,true,5,54,322,19
"space_four","GFS h+",4,true,5,52,304,13
"space_four","GFS h+",5,true,5,52,304,12
"space_four","GFS h+",6,true,5,52,304,13
"space_four","GFS h+",7,true,5,52,304,20
"space_four","GFS h+",8,true,5,52,304,17
